جائیر	jair
کلومیٹر	kilomitre
کے	ke
فاصلے	fasle
پر	par
ایک	aik
بین الاقوامی	bainul aqwami
ہوائی	hawai
اڈا	adda
ہے	he
</s>	</s>
تصویر	tasweer
1	1
میں	main
دیکھو	dekho
کہ	ke
اگرچہ	agarche
برفباری	barfbari
گالا	gala
فریکٹل	frecticle
کا	ka
محیط	muheet
لانتہائ	la intihai
ہے	he
مگر	magar
اس	us
کا	ka
رقبہ	raqba
محدود	mahdood
ہے	he
</s>	</s>
اے ٹی وی	atv
</s>	</s>
اس	is
قلعہ	qile
سے	se
متصل	muttasil
ایک	aik
دوسرے	dusre
قلعے	qile
سے	se
خزانہ	khazana
دستیاب	dastiyab
ہوا	hua
تھا	tha
جس	jis
کی	ki
مدد	madad
سے	se
قلعہ	qile
راج	raj
گڑھ	gadh
کی	ki
تعمیر	taamir
مکمل	mukammal
کی	ki
گئی	gai
اور	aur
اس	us
کے	ke
دفاع	difaa
کو	ko
مزید	mazeed
مضبوط	mazboot
بنایا	banaya
گیا	gaya
</s>	</s>
چنانچہ	chunache
زین العابدین	zainul abideen
آپ	aap
کو	ko
لیکر	lekar
گنگوہ	gangoh
روانہ	rawana
ہو	ho
گئے	gaye
</s>	</s>
نارتھ	north
ناظم	nazim
آباد	aabad
ریلوے	railway
اسٹیشن	station
پاکستان	pakistan
میں	main
واقع	waqe
ہے	he
</s>	</s>
فہرست	fehrist
نیدرلینڈز	netherland
کے	ke
دریا	darya
</s>	</s>
سجاد	sajjad
ظہیر	zahir
ترقی	taraqqi
پسند	pasand
تحریک	tehrik
کے	ke
بانیوں	baniyon
میں	main
ایک	aik
ہیں	hen
</s>	</s>
انھوں	unho
نے	ne
اُنہی	unhi
روایتی	riwayati
علامات	alamaat
کو	ko
نیا	naya
رنگ	rang
دے	de
کر	kar
اپنی	apni
غزل	ghazal
میں	main
پیش	paish
کیا	kiya
</s>	</s>
سیلم	selam
برما	barma
</s>	</s>
اس	is
نظم	nazm
میں	main
رادھا	radha
کے	ke
لیے	liye
کرشن	krishn
کی	ki
محبت	mohabbat
کو	ko
سب	sab
سے	se
زیادہ	ziyada
دکھایا	dikhaya
گیا	gaya
ہے	he
اور	aur
بھکتی	bhakti
تحریک	tehrik
میں	main
اسے	use
بہت	bahut
اہمیت	ahmiyat
حاصل	hasil
ہے	he
</s>	</s>
مالک	malik
بن	bin
عمرو	amr
غزوہ	ghazwa
بدر	badr
میں	main
شامل	shamil
ہونے	hone
مہاجرین	muhajirin
صحابہ	sahaba
میں	main
شامل	shamil
ہیں	hen
</s>	</s>
20	20
اگست	august
-	-
پاکستانی	pakistani
ہوا	hawa
باز	baz
راشد	rashid
منہاس	mihas
شہید	shaheed
ہوئے	huye
جنہیں	jinhe
بہادری	bahaduri
سے	se
لڑنے	ladne
پر	par
نشان	nishan
حیدر	hayder
سے	se
نوازا	nawaza
گیا	gaya
</s>	</s>
سلمی	salma
ممتاز	mumtaz
کے	ke
ساتھ	sath
ان	un
کی	ki
بڑی	badi
بہن	behen
شمی	shami
بھی	bhi
تھیں	theen
جو	jo
پاکستان	pakistan
کے	ke
ابتدائی	ibtidai
فلمی	filmi
دور	daur
میں	main
کئی	kai
فلموں	filmon
میں	main
ہیروئن	heroin
آئیں	ayin
جنہوں	jinho
نے	ne
اس	us
دور	daur
میں	main
فلم	film
محبوبہ	mahbuba
تڑپ	tadap
خزاں	khizan
کے	ke
بعد	baad
اور	aur
روحی	ruhi
وغیرہ	waghera
میں	main
بطور	bator
ہیروئن	heroin
کام	kam
بھی	bhi
کیا	kiya
تھا	tha
اور	aur
1963ء	1963ad
تک	tak
یہ	ye
فلموں	filmon
میں	main
ہیروئن	heroin
آتی	aati
رہیں	rahin
</s>	</s>
یہ	ye
پرانی	purani
چونگی	chongi
تک	tak
چلی	chali
گئی	gayi
ہے	he
</s>	</s>
جہاں	jahan
مشقت	mashaqqat
طلب	talab
زندگی	zindagi
ہونے	hone
کے	ke
باعث	bais
جینسی	jinsi
تلذذ	talazzuz
ان	un
کے	ke
دماغوں	dimaghon
میں	main
نہیں	nahi
چھایا	chaya
ہو	ho
</s>	</s>
ریحانہ	rehana
فاطمہ	fatima
بھارت	bharat
کی	ki
ریاست	riyasat
کیرالا	kerala
سے	se
وابستہ	wabasta
فعالیت	fa'aaliyat
پسند	pasand
خاتون	khatoon
ہے	he
جو	jo
جنوبی	junubi
ہند	hind
میں	main
واقع	waqe
مشہور	mashhoor
ہندو	hindu
مندر	mandir
سبری	sabri
ملا	mala
میں	main
سبھی	sabhi
خواتین	khwatin
کی	ki
بلا	bila
لحاظ	lihaz
عمر	umr
داخلے	dakhle
کے	ke
لیے	liye
اپنی	apni
مہم	muhim
کے	ke
لیے	liye
جانا	jana
جاتا	jata
ہے	he
</s>	</s>
سیاہ	siyah
فام	fam
مرد	mard
اور	aur
خواتین	khwatin
مخصوص	makhsus
انداز	andaz
میں	main
رقص	raqs
کرنے	karne
لگتے	lagte
ہیں	hen
جس	jis
دوران	dauran
میں	main
ان	un
پر	par
وجدانی	wijdani
کیفیت	kaifiyat
طاری	tari
ہوجاتی	hojati
ہے	he
اور	aur
یہ	ye
ایک	aik
دوسرے	dusre
کے	ke
گلے	gale
بھی	bhi
لگ	lag
جاتے	jate
ہیں	hen
ان	un
سب	sab
کے	ke
پاؤں	paon
ننگے	nange
ہوتے	hote
ہوتے ہیں	hen
اور	aur
سر	sar
پر	par
رومال	rumal
بندھا	bandha
ہوتا	hota
ہے	he
جبکہ	jabke
ہاتھوں	hathon
میں	main
فقیری	faqeeri
ڈنڈے	dande
ہوتے	hote
ہیں	hen
</s>	</s>
شاکر	shakir
مہروی	mahrawi
کی	ki
شاعری	shayari
اور	aur
ان	un
کا	ka
پیغام	paigham
ظہور	zahoor
دھریجہ	dharija
</s>	</s>
مسٹی	misti
رو	row
</s>	</s>
سوڈان	sudan
</s>	</s>
والد	walid
ڈینس	dens
اور	aur
جان	john
کے	ke
والد	walid
</s>	</s>
تاہم	taham
ایک	aik
سال	sal
تک	tak
مسلسل	musalsal
مظاہروں	muzahiron
اور	aur
احتجاجوں	ehtijajon
کے	ke
بعد	baad
معاشی	ma'ashi
صورت	surate
حال	haal
بہتر	behtar
ہونے	hone
لگی	lagi
اور	aur
بینکوں	bankon
سے	se
پیسے	paise
نکلوانے	nikalwane
پر	par
پابندی	pabandi
دسمبر	december
2002	2002
میں	main
اٹھا لی	uthali
گئی	gayi
</s>	</s>
فونیو	foniyo
کے	ke
دانے	dane
بہت	bahut
چھوٹے	chote
ہیں	hen
</s>	</s>
قمر	qamar
رئیس	raees
اردو	urdu
کے	ke
نامور	namwar
محقق	muhaqqiq
اور	aur
ترقی	taraqqi
پسند	pasand
ادیب	adib
ہیں	hen
</s>	</s>
محمد	mohammad
اقبال	iqbal
–	-
پاکستان	pakistan
کے	ke
قومی	qaumi
شاعر	shayar
</s>	</s>
1932ء	1932ad
میں	main
صوبہ	suba
سرحد	sarhad
کی	ki
پہلی	pehli
قانون	qanoon
ساز	saz
اسمبلی	assembly
کے	ke
رکن	rukn
منتخب	muntakhab
ہوئے	hoye
</s>	</s>
سید	sayed
قاسم	qasim
محمود	mahmood
انسائیکلوپیڈیا	encyclopedia
مسلم	muslim
انڈیا	india
حصہ	hissa
اوّل	awwal
صفحہ	safha
157	157
</s>	</s>
اس	us
کے	ke
جسم	jism
پر	par
بھالوں	bhalon
کے	ke
درجنوں	darjano
زخم	zakhm
تھے	the
</s>	</s>
برصغیر	barresaghir
کی	ki
آزادی	azadi
گاندھی	gandhi
کا	ka
کارنامہ	karnama
نہیں	nahi
تھی	thi
بلکہ	balke
بریٹن	bretain
ووڈز	woodz
معاہدے	muahide
کا	ka
خاموش	khamosh
نتیجہ	natija
تھی	thi
</s>	</s>
شاہ	shah
بانو	bano
کو	ko
سنہ	san
1978ء	1978ad
میں	main
ان	un
کے	ke
شوہر	shohar
محمد	mohammad
احمد	ahmad
خان	khan
نے	ne
طلاق	talaq
دے	de
دی	di
</s>	</s>
عمومی	umumi
طور	taur
پر	par
یہ	ye
سرخ	surkh
رنگ	rang
کا	ka
ہوتا	hota
ہے	he
</s>	</s>
خان	khan
نے	ne
خود	khud
کو	ko
محض	mehez
اداکاری	adakari
تک	tak
محدود	mahdud
نہیں	nahi
رکھا	rakha
انہوں	unho
نے	ne
فلمیں	filmen
بھی	bhi
پروڈیوس	produse
کیں	kin
اور	aur
ہدایت	hidayat
کاری	kari
کے	ke
میدان	maidan
میں	main
بھی	bhi
اپنا	apna
لوہا	loha
منوا	manwa
لیا	liya
</s>	</s>
انہوں	unho
نے	ne
سینٹ	sant
اسٹیفین	stephen
کالج	college
دہلی	dehli
یونیورسٹی	university
سے	se
ایم اے	ma
فلسفہ	falsafa
کی	ki
ڈگری	degree
حاصل	hasil
کی	ki
</s>	</s>
ایسٹ	east
انڈیا	india
کمپنی	company
</s>	</s>
اس	is
آواز	awaz
کے	ke
ساتھ	sath
ہی	hi
بہت	bahut
سے	se
لوگ	log
ایک	aik
سمت	samt
سے	se
روتے	rote
ہوئے	huye
آتے	ate
ہیں	hen
اور	aur
صاحب	sahibe
مسند	masnad
کے	ke
آگے	age
اپنے	pane
گناہوں	gunahon
کا	ka
اعتراف	etiraf
کرتے	karte
ہیں	hen
اور	aur
وہ	wo
ان	un
کو	ko
سزائیں	saza
دیتے	dete
ہیں	hen
</s>	</s>
اس	is
طرح	tarah
یہ	ye
ایک	aik
یا	ya
صفر	sifar
کی	ki
حالت	halat
کو	ko
یاد	yad
رکھ	rakh
سکتا	sakta
ہے	he
</s>	</s>
اس	is
ساری	sari
ظالم	zalim
زمین	zamin
کو	ko
جو	jo
اب	ab
مظلوموں	mazlumon
شہیدوں	shahidon
کے	ke
فیض	faiz
سے	se
مقدس	muqaddas
بن	ban
چکی	chuki
ہے	he
کس	ki
تفصیل	tafsil
کے	ke
ساتھ	sath
چھانا	chana
ہے	he
اور	aur
کس	kis
سرشاری	sashari
کے	ke
عالم	alam
میں	main
کتنے	kitne
شوق	shoq
سے	se
</s>	</s>
ترجمہ	tarjuma
اللہ	allah
بادشاہت	badshahat
غلبہ	ghalba
کبریائی	kibriyai
اور	aur
عظمت	azmat
کا	ka
مالک	malik
ہے	he
</s>	</s>
وقفے	waqfe
کے	ke
دوران	dauran
میں	main
اُس	us
نے	ne
فٹ	foot
بال	ball
کو	ko
ٹھوکر	thokar
ماری	mari
تو	to
وہ	wo
پھسل	phisal
گیا	gaya
اور	aur
سب	sab
کو	ko
پتا	pata
چل	chal
گیا	gaya
کہ	ke
وہ	wo
لڑکا	ladka
ہے	he
</s>	</s>
ابوعلیحہ	abualehda
نے	ne
مقامی	maqami
قومی	qaumi
اور	aur
عالمی	alami
خبروں	khabron
کے	ke
لیے	liye
حق	haq
نیوز	news
ٹی وی	tv
کے	ke
نام	nam
سے	se
ویب	web
ٹیلی ویژن	telivision
کا	ka
بھی	bhi
آغاز	aaghaz
کیا	kiya
</s>	</s>
وہ	wo
جموں	jammu
کے	ke
گورنمنٹ	government
گاندھی	gandhi
میموریل	memorial
سائنس	science
کالج	college
سے	se
فارغ	farighut
التحصیل	tehseel
ہوئے	huye
تھے	the
</s>	</s>
پاکستان	pakistan
سمیت	sameet
دنیا	dunya
بھر	bhar
میں	main
شیروں	sheron
کی	ki
حفاظت	hifazat
کا	ka
عالمی	alami
دن	din
ورلڈ	world
ٹائیگر	tiger
ڈے	day
29	29
جولائی	july
کو	ko
منایا	manaya
جاتا	jata
ہے	he
</s>	</s>
اسی	isi
شہر	sheher
میں	main
ایک	aik
دوسری	dusri
جگہ	jagah
ایک	aik
گھر	ghar
میں	main
لکڑی	lakdi
کے	ke
مظبوط	mazboot
تختوں	takhton
کا	ka
فرش	farsh
ملا	mila
ہے	he
</s>	</s>
مسلمانوں	musalmano
نے	ne
مکے	makka
پر	par
چڑھائی	chadhai
کی	ki
تو	to
ابوسفیان	abusufyan
نے	ne
شہر	sheher
نبی	nabi
اکرم	akram
کے	ke
حوالے	hawale
کر	kar
دیا	diya
</s>	</s>
ان	un
کا	ka
جد	jadde
امجد	amjad
محمد	mohammad
خان	khan
بنگش	bangash
تھا	tha
</s>	</s>
یہ	ye
تصویر	tasweer
بھی	bhi
خالص	khalis
پاکستانی	pakistani
چیز	cheez
ہے	he
</s>	</s>
لیکن	laikin
لمبائی	lambai
زیادہ	ziyada
ہے	he
</s>	</s>
سکے	sake
کی	ki
واپسی	wapsi
کی	ki
ایک	aik
شرط	shart
یہ	ye
تھی	thi
کہ	ke
وہ	wo
ہاتھ	hath
میں	main
پکڑا	pakada
ہوا	hua
یا	ya
رومال	rumal
وغیرہ	waghera
میں	main
بندھا	bandha
ہو ا	hua
نہ	na
ہو	ho
بلکہ	balke
کھلا	khula
رکھا	rakha
ہوا	hua
ہو	ho
</s>	</s>
اپنے	apne
بڑوں	badon
کی	ki
جانب	janib
سے	se
لعن	laan
طعن	taan
کیے	kiye
جانے	jane
کے	ke
باوجود	bawujud
جائیر	jaeer
کے	ke
ساتھی	sathi
افسران	afsaran
اور	aur
سپاہیوں	sipahiyon
کی	ki
بیویوں	biviyon
نے	ne
تعریف	taarif
کی	ki
اور	aur
کئی	kai
سیاسی	siyasi
جماعتوں	jama'aton
اور	aur
بائیں	bayen
بازو	bazu
پسندوں	pasandon
کے	ke
گھروں	gharon
میں	main
ان	un
کے	ke
نام	naam
کا	ka
ڈنکا	danka
بجنے	bajne
لگا	laga
جو	jo
برازیل	brazil
کی	ki
اس	us
وقت	waqt
کی	ki
نئی	nayi
شہری	shehri
جمہوریت	jamhuriyat
پسند	pasand
حکومت	hukumat
سے	se
نالاں	nalan
تھے	the
</s>	</s>
حکومت	hukumate
پاکستان	pakistan
</s>	</s>
دریچہ	daricha
بے	be
صدا	sada
کوئی	koi
نہیں	nahi
ہے	he
</s>	</s>
کاروان	karwan
سرائے	saraye
وکیل	wakil
کو	ko
راستہ	rasta
آدی	aadi
بازار	bazar
سے	se
جاتا	jata
ہے	he
یہ	ye
سرائے	saraye
آج	aaj
کل	kal
سرائے	saraye
فیل	fel
کہلاتی	kehlati
ہے	he
</s>	</s>
عالمی	aalami
ایوارڈز	awards
کے	ke
حصول	husul
میں	main
ناکامی	nakami
کے	ke
باوجود	bawujud
رنگ	rang
دے	de
بستی	basti
نے	ne
2007ء	2007ad
فلم	film
فیئر	fair
ایوارڈز	awards
میں	main
بہترین	behtarin
فلم	film
کا	ka
اعزاز	ezaz
حاصل	hasil
کیا	kiya
</s>	</s>
بدھ	budh
مت	mat
</s>	</s>
بھڑ	bhid
ماونڈ	maund
</s>	</s>
سی ای او	ceo
اور	aur
ایم ڈی	md
</s>	</s>
زیلع	zeela
ضلع	zila
</s>	</s>
برمودا	barmuda
برطانیہ	bartaniya
کے	ke
زیر	zere
قبضہ	qabza
</s>	</s>
مہارشی	maharishi
دیانند	dayanan
کے	ke
اہم	ehem
کاموں	kamon
میں	main
سے	se
ایک	aik
خواتین	khwatin
کے	ke
برابر	barabar
حقوق	huquq
مثلاً	maslan
تعلیم	taalim
حاصل	hasil
کرنے	karne
کا	ka
حق	haq
کی	ki
ترغیب	targhib
دینا	dena
ہے	he
</s>	</s>
تقریباً	taqriban
سال	saal
بھر	bhar
تک	tak
یہ	ye
سلسلہ	silsila
چلتا	chalta
رہا	raha
کہ	ke
شہر	sheher
کے	ke
ایک	aik
نامور	namwar
عالم	aalim
مولانا	maulana
سید	sayed
میر	meer
حسن	hasan
ادھر	idhar
آ	aa
نکلے	nikle
</s>	</s>
اور	aur
31	31
اکتوبر	october
1984ء	1984ad
کو	ko
اندرا	indra
گاندھی	gandhi
کو	ko
ان	un
کے	ke
سکھ	sikh
محافظ	muhafiz
ستونت	satwant
سنگھ	singh
اور	aur
بینت	bent
سنگھ	singh
قاتل	qatil
بینت	bent
سنگھ	singh
نے	ne
قتل	qatl
کر	kar
دیا	diya
</s>	</s>
میکلینبرگ	mecklenburg
کاؤنٹی	county
شمالی	shumali
کیرولائنا	carolina
</s>	</s>
غریب	gharib
آباد	aabad
</s>	</s>
تحقیق	tehqiq
میں	main
اُن	un
کے	ke
بنیادی	bunyadi
دلچسپی	dilchaspi
کے	ke
شعبے	shobe
تنقیدی	tanqeedi
فلسفہ	falsafa
ادب	adab
اور	aur
ترجمہ	tarjuma
ہیں	hen
</s>	</s>
قاروه	qarwa
</s>	</s>
محلول	mahlul
میں	main
جس	jis
چیز	cheez
کی	ki
مقدار	miqdar
زیادہ	ziyada
ہوتی	hoti
ہے	he
اُسے	use
محلّل	muhallil
اور	aur
جس	jis
کی	ki
مقدار	miqdar
کم	kam
ہوتی	hoti
ہے	he
اُسے	use
منحل	munhal
کہاجاتا	kaha jata
ہے	he
</s>	</s>
ثقافتی	saqafati
انقلاب	inqilab
کے	ke
بعد	baad
اور	aur
دیگر	digar
پالیسیوں	policiyon
کے	ke
بعد	baad
عوامی	awamai
جمہوریہ	jamhuriya
چین	cheen
کے	ke
مین	main
لینڈ	land
کے	ke
انسٹھ	unsath
فیصد	fisad
حصے	hisse
یعنی	yaani
سات	saat
سو	so
سرسٹھ	sadsath
فیصد	fisad
آبادی	aabadi
خود	khud
کو	ko
لادین	laden
کہتے	kehte
ہیں	hen
</s>	</s>
تقسیم	taqseeme
دولت	daulat
</s>	</s>
مختلف	mukhtalif
مذاہب	mazahib
کے	ke
لاکھوں	lakhon
بھارتی	bharti
تارکین	tarikine
وطن	watan
عرب	arab
ممالک	mamalik
میں	main
کام	kam
کرتے	karte
اور	aur
رہائش	rihaish
پزیر	pazir
ہیں	hen
</s>	</s>
افضل	afzal
ایرا ن	iran
مشرقی	mashriqi
آزربائیجان	azarbaijan
اور	aur
ایران	iran
کا	ka
علاقہ	ilaqa
</s>	</s>
ضلع	zila
حکومت	hukumat
بدین	badin
</s>	</s>
اُنہوں	unho
نے	ne
ام	umme
کلثوم	kulsum
کو	ko
غیر	gher
روایتی	riwayati
طرز	tarze
زندگی	zindagi
سے	se
بھی	bhi
بچایا	bachaya
درحقیقت	darhaqeeqat
ساری	sari
زندگی	zindagi
اُنہوں	unho
نے	ne
اپنے	apne
اصل	asl
اور	aur
اقدار	aqdar
سے	se
رشتہ	rishta
استوار	ustuwar
رکھا	rakha
</s>	</s>
اتنا	itna
بے	be
وقوف	waqoof
ہے	he
کہ	ke
عباسی	abbasi
کے	ke
کہنے	kehne
پراپنے	par apne
باپ	bap
کو	ko
قتل	qatl
کرنے	karne
پر	par
رضا	raza
مند	mand
ہوتا	hota
جاتاہے	jata he
</s>	</s>
سکاٹ لینڈ	scotland
میں	main
کل	kul
14	14
جامعات	jamiaat
ہیں	hen
جن	jin
میں	main
دنیا	dunya
کی	ki
قدیم	qadim
ترین	tarin
جامعات	jamiaat
بھی	bhi
شامل	shamil
ہیں	hen
</s>	</s>
دوسری	dusri
جنگ	jange
عظیم	azim
اور	aur
اس	us
کے	ke
بعد	baad
ایف بی آئی	fbi
اس	us
کی	ki
نگرانی	nigrani
کرتی	karti
رہی	rahi
کیونکہ	kyunke
اس	us
کے	ke
بارے	bare
میں	main
شبہ	shuba
کیا	kiya
جاتا	jata
تھا	tha
کہ	ke
اس	us
کا	ka
ہسپانوی	haspanwi
سول	civil
وار	war
کے	ke
دنوں	dino
میں	main
جن	jin
مارکسی	marksi
سوچ	soch
کے	ke
حامل	hamil
افراد	afrad
کے	ke
ساتھ	sath
اس	us
کا	ka
تعلق	taalluq
استوار	ustuwar
ہوا	hua
وہ	wo
اس	us
زمانے	zamane
میں	main
کیوبا	cuba
میں	main
دوبارہ	dobara
سرگرم	sargarm
تھے	the
</s>	</s>
دہلی	dehli
اور	aur
اجمیر	ajmer
کا	ka
آخری	akhri
ہندو	hindu
راجا	raja
جو	jo
رائے	raye
پتھورا	pathora
گجر	gujjar
کے	ke
نام	nam
سے	se
بھی	bhi
مشہور	mashhoor
ہے	he
</s>	</s>
پریم	prem
چند	chand
کے	ke
اثر	asar
سے	se
اردو	urdu
میں	main
ناول	novel
کو	ko
ترقی	taraqqi
ہوئی	hui
</s>	</s>
اردن	urdun
</s>	</s>
لاس	los
اینجلس	angeles
</s>	</s>
چندرا	chandr
بابو	babu
نائڈو	naidu
</s>	</s>
جھنجھانہ	jhanjhana
اور	aur
کاندھلہ	kandhla
والے	wale
یہ	ye
دونوں	dono
سلسلے	silsile
مولانا	maulana
محمد	mohammad
شریف	sharif
تک	tak
جاکر	jakar
مل	mil
جاتے	jate
ہیں	hen
</s>	</s>
المعجم	almojam
الکبیر	alkabir
اہل	ehle
سنت	sunnat
کے	ke
مشہور	mashhoor
اور	aur
مستند	mustanad
عالم	alim
ابوالقاسماما م	abul qasim imam
طبرانی	tabrani
کا	ka
مرتب	murattab
کیا	kiya
ہوا	hua
احادیث	ahadis
کا	ka
مجموعہ	majmua
ہے	he
</s>	</s>
ساہتیہ	sahittya
اکیڈمی	academy
اعزاز	ezaz
یافتہ	yafta
سریندرپرکاش	surendar prakash
شوکت	shokat
حیات	hayat
عبد الصمد	abdus samad
پروفیسر	professor
وھاب	wahhab
اشرفی	ashrafi
گوپی	gopi
چند	chand
نارنگ	narang
جالبی	jalibi
پاکستان	pakistan
کے	ke
نامور	namwar
ادیب	adib
انتظار	intizar
حسین	husain
جمیل	jamil
جالبی	jalibi
مشتاق	mushtaq
احمد	ahmad
یوسفی	yusufi
کلنل	kalnal
محمد	mohammad
خاں	khan
جیسے	jaise
نامور	namwar
شعرا	shuara
و	o
ادیب	adib
کی	ki
کتابیں	kitaben
اس	is
اشاعت	isha'at
گاہ	gah
سے	se
شایع	shaye
ہو	ho
چکی	chuki
ہیں	hen
</s>	</s>
وہ	wo
اکتیس	ikattis
سال	sal
کی	ki
بھرپور	bharpur
جوانی	jawani
میں	main
ہی	hi
شہید	shahid
ہو	ho
گئے	gaye
</s>	</s>
نرگس	nargis
</s>	</s>
پرل	pirl
ایئر	air
</s>	</s>
گوری	gori
</s>	</s>
دوسروں	dusron
پر	par
ظلم	zulm
و	o
زیادتی	ziyadti
کرنا	karna
کسی	kisi
کے	ke
مال	mal
کو	ko
غصب	ghasab
کرنا	karna
کسی	kisi
کو	ko
تنگ	tang
کرنا	karna
دوسروں	dusron
کے	ke
حقوق	huquq
غصب	ghasab
کرنا	karna
ایسے	aise
کاموں	kamon
میں	main
جنات	jinnat
سے	se
مدد	madad
لینا	len
جائز	jayaz
نہیں	nahi
ہے	he
بلکہ	blake
حرام	haram
ہے	he
</s>	</s>
فرح	farh
آباد	abad
لرستان	laristan
</s>	</s>
اپنے	apne
تقرری	taqarruri
کے	ke
کچھ	kuch
عرصے	arse
بعد	baad
خالد	khalid
نے	ne
مصر	misr
کی	ki
اسلامی	islami
جہاد	jihad
میں	main
شمولیت	shumuliyat
اختیار	ikhtiyar
کرلی	karli
</s>	</s>
وہی	wahi
تو	to
ہے	he
جس	jis
نے	ne
پیدا	paida
کیا	kiya
تم	tum
کو	ko
مٹی	mitti
سے	se
پھر	phir
مقرر	muqarrar
کردی	kardi
زندگی	zindagi
کی	ki
ایک	aik
مدت	muddat
اور	aur
ایک	aik
دوسری) مدت	muddat
قیامت	qayamat
اور	aur
بھی	bhi
ہے	he
جو	jo
مقرر	muqarrar
ہے	he
اللہ	allah
کے	ke
نزدیک	nazdik
اس	dusri) is
کے	ke
باوجود	bawujud
تم	tum
شک	shak
میں	main
مبتلا	mubtila
ہو	ho
</s>	</s>
کمیٹی	committee
نے	ne
یہ	ye
بھی	bhi
مشورہ	mashwara
دیا	kiya
کہ	ke
تین	teen
ایام	ayyam
عاشورہ	ashura
دس	das
محرم	muharram
چہلم	chehallam
عاشورہ	aashura
کا	ka
چالیسواں	chaliswan
دن	din
اور	aur
21	21
ویں	wen
رمضان	ramazan
کو	ko
مدح	madhe
صحابہ	sahaba
کی	ki
تقریبات	taqribat
منعقد	munaqid
نہ	na
کی	ki
جائیں	jayen
</s>	</s>
اور	aur
اس	is
سے	se
پہلے	pehle
تین	teen
ہزار	hazar
ایک	aik
سواٹھاسی	so athasi
یا	ya
اکتیس	ikattis
سو	so
اٹھاسی	athasi
اور	aur
اس	is
کے	ke
بعد	baad
تین	teen
ہزار	hazar
ایک	aik
سو	so
نوے	nawwe
یا	ya
اکتیس	ikattis
سو	so
نوے	nawwe
بولا	bola
جاتا	jata
ہے	he
</s>	</s>
سنہ	san
1977ء	1977ad
کی	ki
پابندی	pabandi
کے	ke
بعد	baad
شیعہ	shia
سماج	samaj
پرامن	pur amn
احتجاج	ehtijaj
کرتا	karta
رہا	raha
اور	aur
محرم	muharram
کے	ke
موقع	moqe
پر	par
بڑے	bade
پیمانے	paimane
پر	par
گرفتاریاں	giriftariyan
ہوتی	hoti
تھیں	thin
</s>	</s>
بامیان	bamiyan
</s>	</s>
اسکول	school
جانے	jane
کے	ke
لیے	liye
اکثر	aksar
